id;nome_escola_id;nu_ano_censo;id_aluno;id_matricula;nu_mes;nu_ano;nu_idade_referencia;nu_idade;nu_duracao_turma;nu_dur_ativ_comp_mesma_rede;nu_dur_ativ_comp_outras_redes;nu_dur_aee_mesma_rede;nu_dur_aee_outras_redes;nu_dias_atividade;tp_sexo;tp_cor_raca;tp_nacionalidade;co_pais_origem;co_uf_nasc;co_municipio_nasc;co_uf_end;co_municipio_end;tp_zona_residencial;tp_local_resid_diferenciada;tp_outro_local_aula;in_aee_libras;in_aee_lingua_portuguesa;in_aee_informatica_acessivel;in_aee_braille;in_aee_caa;in_aee_soroban;in_aee_vida_autonoma;in_aee_opticos_nao_opticos;in_aee_enriq_curricular;in_aee_desen_cognitivo;in_aee_mobilidade;in_transporte_publico;tp_responsavel_transporte;in_transp_vans_kombi;in_transp_micro_onibus;in_transp_onibus;in_transp_bicicleta;in_transp_tr_animal;in_transp_outro_veiculo;in_transp_embar_ate5;in_transp_embar_5a15;in_transp_embar_15a35;in_transp_embar_35;in_necessidade_especial;in_baixa_visao;in_cegueira;in_def_auditiva;in_def_fisica;in_def_intelectual;in_surdez;in_surdocegueira;in_def_multipla;in_autismo;in_superdotacao;in_recurso_ledor;in_recurso_transcricao;in_recurso_interprete;in_recurso_libras;in_recurso_video_libras;in_recurso_labial;in_recurso_braille;in_recurso_cd_audio;in_recurso_prova_portugues;in_recurso_ampliada_18;in_recurso_ampliada_24;in_recurso_nenhum;tp_mediacao_didatico_pedago;in_especial_exclusiva;in_regular;in_eja;in_profissionalizante;tp_etapa_ensino;id_turma;co_curso_educ_profissional;tp_unificada;tp_tipo_atendimento_turma;tp_tipo_local_turma;tp_dependencia;tp_categoria_escola_privada;in_conveniada_pp;tp_convenio_poder_publico;in_mant_escola_privada_emp;in_mant_escola_priv_ong_oscip;in_mant_escola_privada_oscip;in_mant_escola_privada_ong;in_mant_escola_privada_sind;in_mant_escola_privada_sist_s;in_mant_escola_privada_s_fins;tp_regulamentacao;in_educacao_indigena
416366;425;2019;9B07D995A69E4A53BAD6FD95634638EF;357955170;5;1989;30;30;170;0;0;0;0;5;2;2;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;71;15964859;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
416510;425;2019;88B282D1EE6A098E16A61924B50AD8C4;357956221;5;1997;22;22;170;0;0;0;0;5;1;2;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;71;15964859;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
416926;425;2019;30C956A317295C86980223D7A57EF78C;357957499;4;2004;15;15;270;0;0;0;0;5;2;3;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;19;15962794;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
421117;425;2019;03A2DBD702344A08D26F2BCBD7B7012D;357956248;11;1994;24;25;170;0;0;0;0;5;2;3;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;70;15962801;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
421832;425;2019;016EC94631E7C3290E6F092ECD0268FB;357957404;12;2004;14;15;270;0;0;0;0;5;1;3;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;41;15964851;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
424144;425;2019;219F9E41F4AB85DA294BD941557C1390;357956701;8;2006;12;13;270;0;0;0;0;5;1;2;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;19;15962793;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
425654;425;2019;E2D324957C432D8510459C365CD57664;357956438;12;2002;16;17;270;0;0;0;0;5;1;3;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;21;15962797;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
426321;425;2019;54C6949B3E28D6A1C78C1653248210DF;357957394;10;2004;14;15;270;0;0;0;0;5;1;2;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;41;15964851;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
427003;425;2019;9A16B6E93A8A718EB4F6D2C88F119A4F;357957475;11;2005;13;14;270;0;0;0;0;5;1;2;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;21;15964856;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
429634;425;2019;726C27F16F57FCACF0090D0DAB5A019E;357956553;10;2001;17;18;270;0;0;0;0;5;1;3;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;20;15962796;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
429858;425;2019;BE11CF6948443DEBB099A16EB0081650;357956424;4;2001;18;18;270;0;0;0;0;5;1;3;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;41;15962798;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
433440;425;2019;36392D0455A391B8CBA3D24CB44EF000;357956622;8;2002;16;17;270;0;0;0;0;5;2;0;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;21;15962797;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
434470;425;2019;3D6A15C2D34A433CA1F49F3D148AB3CE;357956738;7;2007;11;12;270;0;0;0;0;5;2;2;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;20;15964850;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
434938;425;2019;9657588A68A187083E3402906DE3453E;357955138;10;1991;27;28;170;0;0;0;0;5;1;2;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;70;15964857;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
439141;425;2019;643FF755587D501552CB87B49E0D004F;357956391;8;2002;16;17;270;0;0;0;0;5;1;0;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;19;15962794;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
440342;425;2019;A82AC716F52AF0BBF6DBD78306657BF0;357957234;5;2001;18;18;270;0;0;0;0;5;1;2;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;41;15962798;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
441195;425;2019;F6C1CC10492439844C252D468645A544;357955115;12;1994;24;25;170;0;0;0;0;5;2;3;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;71;15964859;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
441196;425;2019;67A8CCF4F8DC70735D8C1EDEEE6089A7;357955168;2;1998;21;21;170;0;0;0;0;5;1;2;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;71;15964859;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
441288;425;2019;006373387F1E931C35AB2FA600792C39;357957248;12;1998;20;21;170;0;0;0;0;5;2;0;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;71;15964858;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
443889;425;2019;AF98A33B02FD5957FBDF70EF892F963C;357956727;7;2005;13;14;270;0;0;0;0;5;2;3;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;20;15962795;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
444760;425;2019;990DEB8A43675EEA2B30A810DCA5E4AF;357956468;7;2003;15;16;270;0;0;0;0;5;1;0;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;21;15962797;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
444783;425;2019;DCC1E1DA1546461F6A94CFB81F2DA55B;357957479;12;2004;14;15;270;0;0;0;0;5;1;2;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;21;15964856;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
444865;425;2019;931F938F905AC54ABFE49DE96451EA53;357956790;6;2007;11;12;270;0;0;0;0;5;2;2;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;19;15964852;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
446696;425;2019;5301781577098F53D9CA831F8871E634;357956831;7;2007;11;12;270;0;0;0;0;5;2;2;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;19;15962793;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
448291;425;2019;CCDBDFDD4F865181976CCA479284539F;357957536;2;2006;13;13;270;0;0;0;0;5;2;3;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;19;15964855;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
448802;425;2019;6E6EF156E71D61A6BD327B87C8944157;357956234;12;1993;25;26;170;0;0;0;0;5;1;3;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;71;15964859;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
448803;425;2019;780C2E6071A81407B44E776860BC9946;357956297;7;1992;26;27;170;0;0;0;0;5;2;3;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;71;15964859;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
448813;425;2019;379CA0786AB9732E8F9C6B17C7EA9715;357956230;12;1997;21;22;170;0;0;0;0;5;1;0;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;71;15962802;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
449510;425;2019;21F797292904D11971E68EE7B6C4EB9E;357955146;8;1995;23;24;170;0;0;0;0;5;2;0;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;71;15964859;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
450092;425;2019;4F18AB2FF4E0B2E6F87C4A121B920509;357955171;7;1999;19;20;170;0;0;0;0;5;2;3;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;71;15964858;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
451165;425;2019;54796087FEC5D1545CFCF5710DADC861;357957398;9;2002;16;17;270;0;0;0;0;5;1;3;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;41;15964854;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
451336;425;2019;7F417E5F9919704BC1F93F9142E76078;357956572;12;2003;15;16;270;0;0;0;0;5;2;3;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;41;15964854;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
454141;425;2019;07B20F78373C8902943FA055B54F4A5E;357956603;4;2006;13;13;270;0;0;0;0;5;2;3;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;20;15964850;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
456144;425;2019;AD75708B922E8ADE29638B5269D40E26;357956876;12;2004;14;15;270;0;0;0;0;5;1;3;1;76;29;2927408;29;2927408;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;20;15962799;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
456923;425;2019;4693C221DB8867B8AF95BD31BD0641F7;357956723;12;2006;12;13;270;0;0;0;0;5;1;2;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;20;15964850;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
457805;425;2019;B77537567A893DC703C1405DF6868E01;357956569;11;2002;16;17;270;0;0;0;0;5;1;3;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;20;15962795;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
458485;425;2019;2BCABDFB3C9348EECEEBA62F7FB3A1D5;357956302;3;1999;20;20;170;0;0;0;0;5;1;2;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;71;15962802;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
459492;425;2019;7ABF7396947398722AF1D99B2802D755;357956262;4;1998;21;21;170;0;0;0;0;5;1;2;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;71;15962800;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
459536;425;2019;03C08FE93CD4E6812CD8E6CD2B66F49A;357956813;10;2006;12;13;270;0;0;0;0;5;1;3;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;19;15964852;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
459647;425;2019;73B02B1DF213F4C1A39D0D033D118A5D;357956828;6;2007;11;12;270;0;0;0;0;5;1;2;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;19;15962793;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
460049;425;2019;B8836B153FDC9C851A4B3F2110535FAB;357957400;9;2002;16;17;270;0;0;0;0;5;2;0;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;21;15962797;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
460328;425;2019;1E65BD448BF7CA849012E934DFF92A81;357957341;8;2002;16;17;270;0;0;0;0;5;1;3;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;19;15962794;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
461533;425;2019;7B64AD98D4966BAFBF58D407F892F7F8;357957455;6;2003;15;16;270;0;0;0;0;5;1;2;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;21;15964853;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
462232;425;2019;7B8DF6F42D35E571221F888699123398;357956555;5;2004;15;15;270;0;0;0;0;5;2;3;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;41;15964851;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
462286;425;2019;2D49CBE2E130D19FA99431754123B746;357955155;6;1997;21;22;170;0;0;0;0;5;1;2;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;71;15962800;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
462289;425;2019;A5DC93B986A24AF922ED236A844A3AA5;357956386;5;2005;14;14;270;0;0;0;0;5;1;3;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;21;15964856;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
463271;425;2019;5855F4908CFD73E139BDA6EA4DA958A8;357955185;12;1997;21;22;170;0;0;0;0;5;2;2;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;71;15962802;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
463569;425;2019;C8796648704E737E1484F2EBDC343F83;357956264;11;1996;22;23;170;0;0;0;0;5;1;3;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;71;15962802;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
463704;425;2019;1A2F8E7DA2539A17D8DEADC7FBF28B99;357957588;6;2006;12;13;270;0;0;0;0;5;1;2;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;20;15964850;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
463875;425;2019;58968BBD4EFD76FA0DA539BBB4725567;357956863;6;2006;12;13;270;0;0;0;0;5;2;0;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;21;15962797;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
464100;425;2019;308E7B412FC9135FB47CA5224D80C885;357956658;12;2003;15;16;270;0;0;0;0;5;2;2;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;19;15962794;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
465511;425;2019;8F5A527A11C01F39AB2F46B6C0AFC692;357956251;3;1997;22;22;170;0;0;0;0;5;2;3;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;70;15962801;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
465627;425;2019;B07336D72E9B3CC896F54909A2BC9F2A;357956276;3;1999;20;20;270;0;0;0;0;5;2;3;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;21;15964853;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
466518;425;2019;28F78E2E16CD00EC6596EDBEABF56DA0;357956720;3;2007;12;12;270;0;0;0;0;5;2;3;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;19;15964852;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
466544;425;2019;3578D78B80CA9F2089F6187A94938F13;357957602;5;2007;12;12;270;0;0;0;0;5;1;3;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;20;15962799;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
466607;425;2019;E2EBF9958D17EFAFAF81D959572DC72D;357956659;10;2004;14;15;270;0;0;0;0;5;1;3;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;19;15962794;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
467445;425;2019;7ABC1B3EF159947D7FD2A8646C4DF875;357956655;11;2006;12;13;270;0;0;0;0;5;2;2;1;76;29;2927408;29;2927408;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;20;15964850;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;1;0
